Time,Activity
2017-05-07 12:16:30,60.0
2017-05-07 12:17:00,51.0
2017-05-07 12:17:30,120.0
2017-05-07 12:18:00,139.0
2017-05-07 12:18:30,3.0
2017-05-07 12:19:00,60.0
2017-05-07 12:19:30,106.0
2017-05-07 12:20:00,228.0
2017-05-07 12:20:30,198.0
2017-05-07 12:21:00,191.0
2017-05-07 12:21:30,259.0
2017-05-07 12:22:00,153.0
2017-05-07 12:22:30,307.0
2017-05-07 12:23:00,220.0
2017-05-07 12:23:30,228.0
2017-05-07 12:24:00,412.0
2017-05-07 12:24:30,441.0
2017-05-07 12:25:00,278.0
2017-05-07 12:25:30,139.0
2017-05-07 12:26:00,412.0
2017-05-07 12:26:30,518.0
2017-05-07 12:27:00,553.0
2017-05-07 12:27:30,553.0
2017-05-07 12:28:00,608.0
2017-05-07 12:28:30,589.0
2017-05-07 12:29:00,455.0
2017-05-07 12:29:30,441.0
2017-05-07 12:30:00,441.0
2017-05-07 12:30:30,441.0
2017-05-07 12:31:00,297.0
2017-05-07 12:31:30,172.0
2017-05-07 12:32:00,400.0
2017-05-07 12:32:30,144.0
2017-05-07 12:33:00,387.0
2017-05-07 12:33:30,318.0
2017-05-07 12:34:00,412.0
2017-05-07 12:34:30,387.0
2017-05-07 12:35:00,329.0
2017-05-07 12:35:30,95.0
2017-05-07 12:36:00,120.0
2017-05-07 12:36:30,2.0
2017-05-07 12:37:00,0.0
2017-05-07 12:37:30,111.0
2017-05-07 12:38:00,51.0
2017-05-07 12:38:30,17.0
2017-05-07 12:39:00,3.0
2017-05-07 12:39:30,47.0
2017-05-07 12:40:00,63.0
2017-05-07 12:40:30,0.0
2017-05-07 12:41:00,2.0
2017-05-07 12:41:30,106.0
2017-05-07 12:42:00,0.0
2017-05-07 12:42:30,191.0
2017-05-07 12:43:00,362.0
2017-05-07 12:43:30,318.0
2017-05-07 12:44:00,134.0
2017-05-07 12:44:30,0.0
2017-05-07 12:45:00,0.0
2017-05-07 12:45:30,47.0
2017-05-07 12:46:00,0.0
2017-05-07 12:46:30,0.0
2017-05-07 12:47:00,0.0
2017-05-07 12:47:30,0.0
2017-05-07 12:48:00,33.0
2017-05-07 12:48:30,43.0
2017-05-07 12:49:00,9.0
2017-05-07 12:49:30,111.0
2017-05-07 12:50:00,0.0
2017-05-07 12:50:30,92.0
2017-05-07 12:51:00,0.0
2017-05-07 12:51:30,0.0
2017-05-07 12:52:00,0.0
2017-05-07 12:52:30,0.0
2017-05-07 12:53:00,0.0
2017-05-07 12:53:30,0.0
2017-05-07 12:54:00,0.0
2017-05-07 12:54:30,144.0
2017-05-07 12:55:00,235.0
2017-05-07 12:55:30,0.0
2017-05-07 12:56:00,0.0
2017-05-07 12:56:30,0.0
2017-05-07 12:57:00,0.0
2017-05-07 12:57:30,0.0
2017-05-07 12:58:00,8.0
2017-05-07 12:58:30,47.0
2017-05-07 12:59:00,441.0
2017-05-07 12:59:30,111.0
2017-05-07 13:00:00,2.0
2017-05-07 13:00:30,0.0
2017-05-07 13:01:00,30.0
2017-05-07 13:01:30,6.0
2017-05-07 13:02:00,0.0
2017-05-07 13:02:30,0.0
2017-05-07 13:03:00,0.0
2017-05-07 13:03:30,6.0
2017-05-07 13:04:00,0.0
2017-05-07 13:04:30,134.0
2017-05-07 13:05:00,0.0
2017-05-07 13:05:30,0.0
2017-05-07 13:06:00,8.0
2017-05-07 13:06:30,79.0
2017-05-07 13:07:00,0.0
2017-05-07 13:07:30,0.0
2017-05-07 13:08:00,0.0
2017-05-07 13:08:30,130.0
2017-05-07 13:09:00,16.0
2017-05-07 13:09:30,19.0
2017-05-07 13:10:00,27.0
2017-05-07 13:10:30,73.0
2017-05-07 13:11:00,130.0
2017-05-07 13:11:30,54.0
2017-05-07 13:12:00,0.0
2017-05-07 13:12:30,191.0
2017-05-07 13:13:00,73.0
2017-05-07 13:13:30,144.0
2017-05-07 13:14:00,6.0
2017-05-07 13:14:30,0.0
2017-05-07 13:15:00,0.0
2017-05-07 13:15:30,0.0
2017-05-07 13:16:00,204.0
2017-05-07 13:16:30,49.0
2017-05-07 13:17:00,120.0
2017-05-07 13:17:30,106.0
2017-05-07 13:18:00,35.0
2017-05-07 13:18:30,0.0
2017-05-07 13:19:00,2.0
2017-05-07 13:19:30,0.0
2017-05-07 13:20:00,13.0
2017-05-07 13:20:30,0.0
2017-05-07 13:21:00,0.0
2017-05-07 13:21:30,13.0
2017-05-07 13:22:00,111.0
2017-05-07 13:22:30,0.0
2017-05-07 13:23:00,0.0
2017-05-07 13:23:30,0.0
2017-05-07 13:24:00,79.0
2017-05-07 13:24:30,79.0
2017-05-07 13:25:00,49.0
2017-05-07 13:25:30,0.0
2017-05-07 13:26:00,120.0
2017-05-07 13:26:30,111.0
2017-05-07 13:27:00,0.0
2017-05-07 13:27:30,0.0
2017-05-07 13:28:00,0.0
2017-05-07 13:28:30,0.0
2017-05-07 13:29:00,60.0
2017-05-07 13:29:30,149.0
2017-05-07 13:30:00,13.0
2017-05-07 13:30:30,179.0
2017-05-07 13:31:00,0.0
2017-05-07 13:31:30,0.0
2017-05-07 13:32:00,0.0
2017-05-07 13:32:30,51.0
2017-05-07 13:33:00,220.0
2017-05-07 13:33:30,28.0
2017-05-07 13:34:00,139.0
2017-05-07 13:34:30,41.0
2017-05-07 13:35:00,259.0
2017-05-07 13:35:30,101.0
2017-05-07 13:36:00,73.0
2017-05-07 13:36:30,0.0
2017-05-07 13:37:00,33.0
2017-05-07 13:37:30,0.0
2017-05-07 13:38:00,0.0
2017-05-07 13:38:30,0.0
2017-05-07 13:39:00,0.0
2017-05-07 13:39:30,0.0
2017-05-07 13:40:00,63.0
2017-05-07 13:40:30,0.0
2017-05-07 13:41:00,0.0
2017-05-07 13:41:30,0.0
2017-05-07 13:42:00,44.0
2017-05-07 13:42:30,134.0
2017-05-07 13:43:00,288.0
2017-05-07 13:43:30,115.0
2017-05-07 13:44:00,228.0
2017-05-07 13:44:30,243.0
2017-05-07 13:45:00,120.0
2017-05-07 13:45:30,70.0
2017-05-07 13:46:00,400.0
2017-05-07 13:46:30,204.0
2017-05-07 13:47:00,738.0
2017-05-07 13:47:30,204.0
2017-05-07 13:48:00,40.0
2017-05-07 13:48:30,570.0
2017-05-07 13:49:00,812.0
2017-05-07 13:49:30,570.0
2017-05-07 13:50:00,608.0
2017-05-07 13:50:30,714.0
2017-05-07 13:51:00,536.0
2017-05-07 13:51:30,570.0
2017-05-07 13:52:00,518.0
2017-05-07 13:52:30,608.0
2017-05-07 13:53:00,570.0
2017-05-07 13:53:30,487.0
2017-05-07 13:54:00,503.0
2017-05-07 13:54:30,589.0
2017-05-07 13:55:00,400.0
2017-05-07 13:55:30,24.0
2017-05-07 13:56:00,179.0
2017-05-07 13:56:30,134.0
2017-05-07 13:57:00,191.0
2017-05-07 13:57:30,120.0
2017-05-07 13:58:00,144.0
2017-05-07 13:58:30,130.0
2017-05-07 13:59:00,57.0
2017-05-07 13:59:30,115.0
2017-05-07 14:00:00,139.0
2017-05-07 14:00:30,139.0
2017-05-07 14:01:00,115.0
2017-05-07 14:01:30,125.0
2017-05-07 14:02:00,101.0
2017-05-07 14:02:30,73.0
2017-05-07 14:03:00,95.0
2017-05-07 14:03:30,6.0
2017-05-07 14:04:00,134.0
2017-05-07 14:04:30,54.0
2017-05-07 14:05:00,198.0
2017-05-07 14:05:30,455.0
2017-05-07 14:06:00,503.0
2017-05-07 14:06:30,570.0
2017-05-07 14:07:00,412.0
2017-05-07 14:07:30,318.0
2017-05-07 14:08:00,251.0
2017-05-07 14:08:30,387.0
2017-05-07 14:09:00,288.0
2017-05-07 14:09:30,220.0
2017-05-07 14:10:00,259.0
2017-05-07 14:10:30,340.0
2017-05-07 14:11:00,340.0
2017-05-07 14:11:30,307.0
2017-05-07 14:12:00,204.0
2017-05-07 14:12:30,251.0
2017-05-07 14:13:00,111.0
2017-05-07 14:13:30,3.0
2017-05-07 14:14:00,33.0
2017-05-07 14:14:30,455.0
2017-05-07 14:15:00,251.0
2017-05-07 14:15:30,278.0
2017-05-07 14:16:00,387.0
2017-05-07 14:16:30,375.0
2017-05-07 14:17:00,41.0
2017-05-07 14:17:30,166.0
2017-05-07 14:18:00,134.0
2017-05-07 14:18:30,51.0
2017-05-07 14:19:00,106.0
2017-05-07 14:19:30,134.0
2017-05-07 14:20:00,204.0
2017-05-07 14:20:30,139.0
2017-05-07 14:21:00,115.0
2017-05-07 14:21:30,73.0
2017-05-07 14:22:00,570.0
2017-05-07 14:22:30,589.0
2017-05-07 14:23:00,518.0
2017-05-07 14:23:30,714.0
2017-05-07 14:24:00,441.0
2017-05-07 14:24:30,487.0
2017-05-07 14:25:00,570.0
2017-05-07 14:25:30,297.0
2017-05-07 14:26:00,125.0
2017-05-07 14:26:30,66.0
2017-05-07 14:27:00,46.0
2017-05-07 14:27:30,24.0
2017-05-07 14:28:00,66.0
2017-05-07 14:28:30,82.0
2017-05-07 14:29:00,629.0
2017-05-07 14:29:30,1048.0
2017-05-07 14:30:00,179.0
2017-05-07 14:30:30,412.0
2017-05-07 14:31:00,455.0
2017-05-07 14:31:30,787.0
2017-05-07 14:32:00,608.0
2017-05-07 14:32:30,212.0
2017-05-07 14:33:00,0.0
2017-05-07 14:33:30,0.0
2017-05-07 14:34:00,0.0
2017-05-07 14:34:30,0.0
2017-05-07 14:35:00,0.0
2017-05-07 14:35:30,0.0
2017-05-07 14:36:00,0.0
2017-05-07 14:36:30,0.0
2017-05-07 14:37:00,0.0
2017-05-07 14:37:30,0.0
2017-05-07 14:38:00,0.0
2017-05-07 14:38:30,0.0
2017-05-07 14:39:00,0.0
2017-05-07 14:39:30,0.0
2017-05-07 14:40:00,0.0
2017-05-07 14:40:30,0.0
2017-05-07 14:41:00,0.0
2017-05-07 14:41:30,0.0
2017-05-07 14:42:00,0.0
2017-05-07 14:42:30,0.0
2017-05-07 14:43:00,0.0
2017-05-07 14:43:30,0.0
2017-05-07 14:44:00,0.0
2017-05-07 14:44:30,0.0
2017-05-07 14:45:00,0.0
2017-05-07 14:45:30,0.0
2017-05-07 14:46:00,0.0
2017-05-07 14:46:30,0.0
2017-05-07 14:47:00,0.0
2017-05-07 14:47:30,0.0
2017-05-07 14:48:00,0.0
2017-05-07 14:48:30,0.0
2017-05-07 14:49:00,0.0
2017-05-07 14:49:30,0.0
2017-05-07 14:50:00,0.0
2017-05-07 14:50:30,0.0
2017-05-07 14:51:00,0.0
2017-05-07 14:51:30,0.0
2017-05-07 14:52:00,0.0
2017-05-07 14:52:30,0.0
2017-05-07 14:53:00,0.0
2017-05-07 14:53:30,0.0
2017-05-07 14:54:00,0.0
2017-05-07 14:54:30,0.0
2017-05-07 14:55:00,0.0
2017-05-07 14:55:30,0.0
2017-05-07 14:56:00,0.0
2017-05-07 14:56:30,0.0
2017-05-07 14:57:00,0.0
2017-05-07 14:57:30,0.0
2017-05-07 14:58:00,0.0
2017-05-07 14:58:30,0.0
2017-05-07 14:59:00,0.0
2017-05-07 14:59:30,0.0
2017-05-07 15:00:00,0.0
2017-05-07 15:00:30,0.0
2017-05-07 15:01:00,0.0
2017-05-07 15:01:30,0.0
2017-05-07 15:02:00,0.0
2017-05-07 15:02:30,0.0
2017-05-07 15:03:00,0.0
2017-05-07 15:03:30,0.0
2017-05-07 15:04:00,0.0
2017-05-07 15:04:30,0.0
2017-05-07 15:05:00,0.0
2017-05-07 15:05:30,0.0
2017-05-07 15:06:00,0.0
2017-05-07 15:06:30,0.0
2017-05-07 15:07:00,0.0
2017-05-07 15:07:30,0.0
2017-05-07 15:08:00,0.0
2017-05-07 15:08:30,0.0
2017-05-07 15:09:00,0.0
2017-05-07 15:09:30,0.0
2017-05-07 15:10:00,0.0
2017-05-07 15:10:30,0.0
2017-05-07 15:11:00,0.0
2017-05-07 15:11:30,0.0
2017-05-07 15:12:00,0.0
2017-05-07 15:12:30,0.0
2017-05-07 15:13:00,0.0
2017-05-07 15:13:30,0.0
2017-05-07 15:14:00,0.0
2017-05-07 15:14:30,0.0
2017-05-07 15:15:00,0.0
2017-05-07 15:15:30,0.0
2017-05-07 15:16:00,0.0
2017-05-07 15:16:30,0.0
2017-05-07 15:17:00,0.0
2017-05-07 15:17:30,0.0
2017-05-07 15:18:00,0.0
2017-05-07 15:18:30,0.0
2017-05-07 15:19:00,0.0
2017-05-07 15:19:30,0.0
2017-05-07 15:20:00,0.0
2017-05-07 15:20:30,0.0
2017-05-07 15:21:00,0.0
2017-05-07 15:21:30,0.0
2017-05-07 15:22:00,0.0
2017-05-07 15:22:30,0.0
2017-05-07 15:23:00,0.0
2017-05-07 15:23:30,0.0
2017-05-07 15:24:00,0.0
2017-05-07 15:24:30,0.0
2017-05-07 15:25:00,0.0
2017-05-07 15:25:30,0.0
2017-05-07 15:26:00,0.0
2017-05-07 15:26:30,0.0
2017-05-07 15:27:00,0.0
2017-05-07 15:27:30,0.0
2017-05-07 15:28:00,0.0
2017-05-07 15:28:30,0.0
2017-05-07 15:29:00,0.0
2017-05-07 15:29:30,0.0
2017-05-07 15:30:00,0.0
2017-05-07 15:30:30,0.0
2017-05-07 15:31:00,0.0
2017-05-07 15:31:30,0.0
2017-05-07 15:32:00,0.0
2017-05-07 15:32:30,0.0
2017-05-07 15:33:00,0.0
2017-05-07 15:33:30,0.0
2017-05-07 15:34:00,0.0
2017-05-07 15:34:30,0.0
2017-05-07 15:35:00,0.0
2017-05-07 15:35:30,0.0
2017-05-07 15:36:00,0.0
2017-05-07 15:36:30,0.0
2017-05-07 15:37:00,0.0
2017-05-07 15:37:30,0.0
2017-05-07 15:38:00,0.0
2017-05-07 15:38:30,0.0
2017-05-07 15:39:00,0.0
2017-05-07 15:39:30,0.0
2017-05-07 15:40:00,0.0
2017-05-07 15:40:30,0.0
2017-05-07 15:41:00,0.0
2017-05-07 15:41:30,0.0
2017-05-07 15:42:00,0.0
2017-05-07 15:42:30,0.0
2017-05-07 15:43:00,0.0
2017-05-07 15:43:30,0.0
2017-05-07 15:44:00,0.0
2017-05-07 15:44:30,0.0
2017-05-07 15:45:00,0.0
2017-05-07 15:45:30,0.0
2017-05-07 15:46:00,0.0
2017-05-07 15:46:30,0.0
2017-05-07 15:47:00,0.0
2017-05-07 15:47:30,0.0
2017-05-07 15:48:00,0.0
2017-05-07 15:48:30,0.0
2017-05-07 15:49:00,0.0
2017-05-07 15:49:30,0.0
2017-05-07 15:50:00,0.0
2017-05-07 15:50:30,0.0
2017-05-07 15:51:00,0.0
2017-05-07 15:51:30,0.0
2017-05-07 15:52:00,0.0
2017-05-07 15:52:30,0.0
2017-05-07 15:53:00,0.0
2017-05-07 15:53:30,0.0
2017-05-07 15:54:00,0.0
2017-05-07 15:54:30,0.0
2017-05-07 15:55:00,0.0
2017-05-07 15:55:30,0.0
2017-05-07 15:56:00,0.0
2017-05-07 15:56:30,0.0
2017-05-07 15:57:00,0.0
2017-05-07 15:57:30,0.0
2017-05-07 15:58:00,0.0
2017-05-07 15:58:30,0.0
2017-05-07 15:59:00,0.0
2017-05-07 15:59:30,0.0
2017-05-07 16:00:00,0.0
2017-05-07 16:00:30,0.0
2017-05-07 16:01:00,0.0
2017-05-07 16:01:30,0.0
2017-05-07 16:02:00,0.0
2017-05-07 16:02:30,0.0
2017-05-07 16:03:00,0.0
2017-05-07 16:03:30,0.0
2017-05-07 16:04:00,0.0
2017-05-07 16:04:30,0.0
2017-05-07 16:05:00,0.0
2017-05-07 16:05:30,0.0
2017-05-07 16:06:00,0.0
2017-05-07 16:06:30,0.0
2017-05-07 16:07:00,0.0
2017-05-07 16:07:30,0.0
2017-05-07 16:08:00,0.0
2017-05-07 16:08:30,0.0
2017-05-07 16:09:00,0.0
2017-05-07 16:09:30,0.0
2017-05-07 16:10:00,0.0
2017-05-07 16:10:30,0.0
2017-05-07 16:11:00,0.0
2017-05-07 16:11:30,0.0
2017-05-07 16:12:00,0.0
2017-05-07 16:12:30,0.0
2017-05-07 16:13:00,0.0
2017-05-07 16:13:30,0.0
2017-05-07 16:14:00,0.0
2017-05-07 16:14:30,0.0
2017-05-07 16:15:00,0.0
2017-05-07 16:15:30,0.0
2017-05-07 16:16:00,0.0
2017-05-07 16:16:30,0.0
2017-05-07 16:17:00,0.0
2017-05-07 16:17:30,0.0
2017-05-07 16:18:00,0.0
2017-05-07 16:18:30,0.0
2017-05-07 16:19:00,0.0
2017-05-07 16:19:30,0.0
2017-05-07 16:20:00,0.0
2017-05-07 16:20:30,0.0
2017-05-07 16:21:00,0.0
2017-05-07 16:21:30,0.0
2017-05-07 16:22:00,0.0
2017-05-07 16:22:30,0.0
2017-05-07 16:23:00,0.0
2017-05-07 16:23:30,0.0
2017-05-07 16:24:00,0.0
2017-05-07 16:24:30,0.0
2017-05-07 16:25:00,0.0
2017-05-07 16:25:30,0.0
2017-05-07 16:26:00,0.0
2017-05-07 16:26:30,0.0
2017-05-07 16:27:00,0.0
2017-05-07 16:27:30,0.0
2017-05-07 16:28:00,0.0
2017-05-07 16:28:30,0.0
2017-05-07 16:29:00,0.0
2017-05-07 16:29:30,0.0
2017-05-07 16:30:00,0.0
2017-05-07 16:30:30,0.0
2017-05-07 16:31:00,0.0
2017-05-07 16:31:30,0.0
2017-05-07 16:32:00,0.0
2017-05-07 16:32:30,0.0
2017-05-07 16:33:00,0.0
2017-05-07 16:33:30,0.0
2017-05-07 16:34:00,0.0
2017-05-07 16:34:30,0.0
2017-05-07 16:35:00,0.0
2017-05-07 16:35:30,0.0
2017-05-07 16:36:00,0.0
2017-05-07 16:36:30,0.0
2017-05-07 16:37:00,0.0
2017-05-07 16:37:30,0.0
2017-05-07 16:38:00,0.0
2017-05-07 16:38:30,0.0
2017-05-07 16:39:00,0.0
2017-05-07 16:39:30,0.0
2017-05-07 16:40:00,0.0
2017-05-07 16:40:30,0.0
2017-05-07 16:41:00,0.0
2017-05-07 16:41:30,0.0
2017-05-07 16:42:00,0.0
2017-05-07 16:42:30,0.0
2017-05-07 16:43:00,0.0
2017-05-07 16:43:30,0.0
2017-05-07 16:44:00,0.0
2017-05-07 16:44:30,0.0
2017-05-07 16:45:00,0.0
2017-05-07 16:45:30,0.0
2017-05-07 16:46:00,0.0
2017-05-07 16:46:30,0.0
2017-05-07 16:47:00,0.0
2017-05-07 16:47:30,0.0
2017-05-07 16:48:00,0.0
2017-05-07 16:48:30,0.0
2017-05-07 16:49:00,0.0
2017-05-07 16:49:30,0.0
2017-05-07 16:50:00,0.0
2017-05-07 16:50:30,0.0
2017-05-07 16:51:00,0.0
2017-05-07 16:51:30,0.0
2017-05-07 16:52:00,0.0
2017-05-07 16:52:30,0.0
2017-05-07 16:53:00,0.0
2017-05-07 16:53:30,0.0
2017-05-07 16:54:00,0.0
2017-05-07 16:54:30,0.0
2017-05-07 16:55:00,0.0
2017-05-07 16:55:30,0.0
2017-05-07 16:56:00,0.0
2017-05-07 16:56:30,0.0
2017-05-07 16:57:00,0.0
2017-05-07 16:57:30,0.0
2017-05-07 16:58:00,0.0
2017-05-07 16:58:30,0.0
2017-05-07 16:59:00,0.0
2017-05-07 16:59:30,0.0
2017-05-07 17:00:00,0.0
2017-05-07 17:00:30,0.0
2017-05-07 17:01:00,0.0
2017-05-07 17:01:30,0.0
2017-05-07 17:02:00,0.0
2017-05-07 17:02:30,0.0
2017-05-07 17:03:00,0.0
2017-05-07 17:03:30,0.0
2017-05-07 17:04:00,0.0
2017-05-07 17:04:30,0.0
2017-05-07 17:05:00,0.0
2017-05-07 17:05:30,0.0
2017-05-07 17:06:00,0.0
2017-05-07 17:06:30,0.0
2017-05-07 17:07:00,0.0
2017-05-07 17:07:30,0.0
2017-05-07 17:08:00,0.0
2017-05-07 17:08:30,0.0
2017-05-07 17:09:00,0.0
2017-05-07 17:09:30,0.0
2017-05-07 17:10:00,0.0
2017-05-07 17:10:30,0.0
2017-05-07 17:11:00,0.0
2017-05-07 17:11:30,0.0
2017-05-07 17:12:00,0.0
2017-05-07 17:12:30,0.0
2017-05-07 17:13:00,0.0
2017-05-07 17:13:30,0.0
2017-05-07 17:14:00,0.0
2017-05-07 17:14:30,0.0
2017-05-07 17:15:00,0.0
2017-05-07 17:15:30,0.0
2017-05-07 17:16:00,0.0
2017-05-07 17:16:30,0.0
2017-05-07 17:17:00,0.0
2017-05-07 17:17:30,0.0
2017-05-07 17:18:00,0.0
2017-05-07 17:18:30,0.0
2017-05-07 17:19:00,0.0
2017-05-07 17:19:30,0.0
2017-05-07 17:20:00,0.0
2017-05-07 17:20:30,0.0
2017-05-07 17:21:00,0.0
2017-05-07 17:21:30,0.0
2017-05-07 17:22:00,0.0
2017-05-07 17:22:30,0.0
2017-05-07 17:23:00,0.0
2017-05-07 17:23:30,0.0
2017-05-07 17:24:00,0.0
2017-05-07 17:24:30,0.0
2017-05-07 17:25:00,0.0
2017-05-07 17:25:30,0.0
2017-05-07 17:26:00,0.0
2017-05-07 17:26:30,0.0
2017-05-07 17:27:00,0.0
2017-05-07 17:27:30,0.0
2017-05-07 17:28:00,0.0
2017-05-07 17:28:30,0.0
2017-05-07 17:29:00,0.0
2017-05-07 17:29:30,0.0
2017-05-07 17:30:00,0.0
2017-05-07 17:30:30,0.0
2017-05-07 17:31:00,0.0
2017-05-07 17:31:30,0.0
2017-05-07 17:32:00,0.0
2017-05-07 17:32:30,0.0
2017-05-07 17:33:00,0.0
2017-05-07 17:33:30,0.0
2017-05-07 17:34:00,0.0
2017-05-07 17:34:30,0.0
2017-05-07 17:35:00,0.0
2017-05-07 17:35:30,0.0
2017-05-07 17:36:00,0.0
2017-05-07 17:36:30,0.0
2017-05-07 17:37:00,0.0
2017-05-07 17:37:30,0.0
2017-05-07 17:38:00,0.0
2017-05-07 17:38:30,0.0
2017-05-07 17:39:00,0.0
2017-05-07 17:39:30,0.0
2017-05-07 17:40:00,0.0
2017-05-07 17:40:30,0.0
2017-05-07 17:41:00,0.0
2017-05-07 17:41:30,0.0
2017-05-07 17:42:00,0.0
2017-05-07 17:42:30,0.0
2017-05-07 17:43:00,0.0
2017-05-07 17:43:30,0.0
2017-05-07 17:44:00,0.0
2017-05-07 17:44:30,0.0
2017-05-07 17:45:00,0.0
2017-05-07 17:45:30,0.0
2017-05-07 17:46:00,0.0
2017-05-07 17:46:30,0.0
2017-05-07 17:47:00,0.0
2017-05-07 17:47:30,0.0
2017-05-07 17:48:00,0.0
2017-05-07 17:48:30,0.0
2017-05-07 17:49:00,0.0
2017-05-07 17:49:30,0.0
2017-05-07 17:50:00,0.0
2017-05-07 17:50:30,0.0
2017-05-07 17:51:00,0.0
2017-05-07 17:51:30,0.0
2017-05-07 17:52:00,0.0
2017-05-07 17:52:30,0.0
2017-05-07 17:53:00,0.0
2017-05-07 17:53:30,0.0
2017-05-07 17:54:00,0.0
2017-05-07 17:54:30,0.0
2017-05-07 17:55:00,0.0
2017-05-07 17:55:30,0.0
2017-05-07 17:56:00,0.0
2017-05-07 17:56:30,0.0
2017-05-07 17:57:00,0.0
2017-05-07 17:57:30,0.0
2017-05-07 17:58:00,0.0
2017-05-07 17:58:30,0.0
2017-05-07 17:59:00,0.0
2017-05-07 17:59:30,0.0
2017-05-07 18:00:00,0.0
2017-05-07 18:00:30,0.0
2017-05-07 18:01:00,0.0
2017-05-07 18:01:30,0.0
2017-05-07 18:02:00,0.0
2017-05-07 18:02:30,0.0
2017-05-07 18:03:00,0.0
2017-05-07 18:03:30,0.0
2017-05-07 18:04:00,0.0
2017-05-07 18:04:30,0.0
2017-05-07 18:05:00,0.0
2017-05-07 18:05:30,0.0
2017-05-07 18:06:00,0.0
2017-05-07 18:06:30,0.0
2017-05-07 18:07:00,0.0
2017-05-07 18:07:30,0.0
2017-05-07 18:08:00,0.0
2017-05-07 18:08:30,0.0
2017-05-07 18:09:00,0.0
2017-05-07 18:09:30,0.0
2017-05-07 18:10:00,0.0
2017-05-07 18:10:30,0.0
2017-05-07 18:11:00,0.0
2017-05-07 18:11:30,0.0
2017-05-07 18:12:00,0.0
2017-05-07 18:12:30,0.0
2017-05-07 18:13:00,0.0
2017-05-07 18:13:30,0.0
2017-05-07 18:14:00,0.0
2017-05-07 18:14:30,0.0
2017-05-07 18:15:00,0.0
2017-05-07 18:15:30,0.0
2017-05-07 18:16:00,0.0
2017-05-07 18:16:30,0.0
2017-05-07 18:17:00,0.0
2017-05-07 18:17:30,0.0
2017-05-07 18:18:00,0.0
2017-05-07 18:18:30,0.0
2017-05-07 18:19:00,0.0
2017-05-07 18:19:30,0.0
2017-05-07 18:20:00,0.0
2017-05-07 18:20:30,0.0
2017-05-07 18:21:00,0.0
2017-05-07 18:21:30,0.0
2017-05-07 18:22:00,0.0
2017-05-07 18:22:30,0.0
2017-05-07 18:23:00,0.0
2017-05-07 18:23:30,0.0
2017-05-07 18:24:00,0.0
2017-05-07 18:24:30,0.0
2017-05-07 18:25:00,0.0
2017-05-07 18:25:30,0.0
2017-05-07 18:26:00,0.0
2017-05-07 18:26:30,0.0
2017-05-07 18:27:00,0.0
2017-05-07 18:27:30,0.0
2017-05-07 18:28:00,0.0
2017-05-07 18:28:30,0.0
2017-05-07 18:29:00,0.0
2017-05-07 18:29:30,0.0
2017-05-07 18:30:00,0.0
2017-05-07 18:30:30,0.0
2017-05-07 18:31:00,0.0
2017-05-07 18:31:30,0.0
2017-05-07 18:32:00,0.0
2017-05-07 18:32:30,0.0
2017-05-07 18:33:00,0.0
2017-05-07 18:33:30,0.0
2017-05-07 18:34:00,0.0
2017-05-07 18:34:30,0.0
2017-05-07 18:35:00,0.0
2017-05-07 18:35:30,0.0
2017-05-07 18:36:00,0.0
2017-05-07 18:36:30,0.0
2017-05-07 18:37:00,0.0
2017-05-07 18:37:30,0.0
2017-05-07 18:38:00,0.0
2017-05-07 18:38:30,0.0
2017-05-07 18:39:00,0.0
2017-05-07 18:39:30,0.0
2017-05-07 18:40:00,0.0
2017-05-07 18:40:30,0.0
2017-05-07 18:41:00,0.0
2017-05-07 18:41:30,0.0
2017-05-07 18:42:00,0.0
2017-05-07 18:42:30,0.0
2017-05-07 18:43:00,0.0
2017-05-07 18:43:30,0.0
2017-05-07 18:44:00,0.0
2017-05-07 18:44:30,0.0
2017-05-07 18:45:00,0.0
2017-05-07 18:45:30,0.0
2017-05-07 18:46:00,0.0
2017-05-07 18:46:30,0.0
2017-05-07 18:47:00,0.0
2017-05-07 18:47:30,0.0
2017-05-07 18:48:00,0.0
2017-05-07 18:48:30,0.0
2017-05-07 18:49:00,0.0
2017-05-07 18:49:30,0.0
2017-05-07 18:50:00,0.0
2017-05-07 18:50:30,0.0
2017-05-07 18:51:00,0.0
2017-05-07 18:51:30,0.0
2017-05-07 18:52:00,0.0
2017-05-07 18:52:30,0.0
2017-05-07 18:53:00,0.0
2017-05-07 18:53:30,0.0
2017-05-07 18:54:00,0.0
2017-05-07 18:54:30,0.0
2017-05-07 18:55:00,0.0
2017-05-07 18:55:30,0.0
2017-05-07 18:56:00,0.0
2017-05-07 18:56:30,0.0
2017-05-07 18:57:00,0.0
2017-05-07 18:57:30,0.0
2017-05-07 18:58:00,0.0
2017-05-07 18:58:30,0.0
2017-05-07 18:59:00,0.0
2017-05-07 18:59:30,0.0
2017-05-07 19:00:00,0.0
2017-05-07 19:00:30,0.0
2017-05-07 19:01:00,0.0
2017-05-07 19:01:30,0.0
2017-05-07 19:02:00,0.0
2017-05-07 19:02:30,0.0
2017-05-07 19:03:00,0.0
2017-05-07 19:03:30,0.0
2017-05-07 19:04:00,0.0
2017-05-07 19:04:30,0.0
2017-05-07 19:05:00,0.0
2017-05-07 19:05:30,0.0
2017-05-07 19:06:00,0.0
2017-05-07 19:06:30,0.0
2017-05-07 19:07:00,0.0
2017-05-07 19:07:30,0.0
