Actiware Export File  (Version 05.00 ),,,,,,,
Filename:,C:\Users\sr38553\projects\work\R56\#python\actigraph_analysis\old\100126_2017-05-05_12_00_00_PM_New_Analysis.csv,,,,,,
Analysis Name:,New Analysis,,,,,,
Subject Identity:,100126,,,,,,
Data Collection Start Date:,2017-05-05,,,,,,
Data Collection Start Time:,12:00:00 PM,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
-------------------- Epoch-by-Epoch Data -------------------,,,,,,,
,,,,,,,
Column Title,Notes,,,,,,
------------------,---------,,,,,,
Line:,Line Number,,,,,,
Date:,Date (start of epoch),,,,,,
Time:,Time (start of epoch),,,,,,
Activity:,Activity (counts),,,,,,
Marker:,1 means Event Marker button was pressed,,,,,,
White Light:,White Light,,,,,,
Sleep/Wake:,Sleep/Wake Score (0=Sleep; 1=Wake),,,,,,
Interval Status:,Interval Status: Active; Rest; Sleep; or Excluded,,,,,,
,,,,,,,
Line,Date,Time,Activity,Marker,White Light,Sleep/Wake,Interval Status
,,,,,,,
1330,2017-05-05,11:04:30 PM,0,0,0.01,0,REST-S
1331,2017-05-05,11:05:00 PM,0,0,0.01,0,REST-S
1332,2017-05-05,11:05:30 PM,0,0,0.01,0,REST-S
1333,2017-05-05,11:06:00 PM,0,0,0.01,0,REST-S
1334,2017-05-05,11:06:30 PM,0,0,0.01,0,REST-S
1335,2017-05-05,11:07:00 PM,0,0,0.01,0,REST-S
1336,2017-05-05,11:07:30 PM,0,0,0.01,0,REST-S
1337,2017-05-05,11:08:00 PM,0,0,0.01,0,REST-S
1338,2017-05-05,11:08:30 PM,0,0,0.01,0,REST-S
1339,2017-05-05,11:09:00 PM,0,0,0.01,0,REST-S
1340,2017-05-05,11:09:30 PM,0,0,0.01,0,REST-S
1341,2017-05-05,11:10:00 PM,0,0,0.01,0,REST-S
1342,2017-05-05,11:10:30 PM,0,0,0.01,0,REST-S
1343,2017-05-05,11:11:00 PM,0,0,0.01,0,REST-S
1344,2017-05-05,11:11:30 PM,0,0,0.01,0,REST-S
1345,2017-05-05,11:12:00 PM,41,0,0.01,1,REST-S
1346,2017-05-05,11:12:30 PM,144,0,0.01,1,REST-S
1347,2017-05-05,11:13:00 PM,30,0,0.01,1,REST-S
1348,2017-05-05,11:13:30 PM,0,0,0.01,1,REST-S
1349,2017-05-05,11:14:00 PM,57,0,0.01,1,REST-S
1350,2017-05-05,11:14:30 PM,0,0,0.01,0,REST-S
1351,2017-05-05,11:15:00 PM,0,0,0.01,0,REST-S
1352,2017-05-05,11:15:30 PM,0,0,0.01,0,REST-S
1353,2017-05-05,11:16:00 PM,0,0,0.01,0,REST-S
1354,2017-05-05,11:16:30 PM,35,0,0.01,1,REST-S
1355,2017-05-05,11:17:00 PM,54,0,0.01,1,REST-S
1356,2017-05-05,11:17:30 PM,0,0,0.01,0,REST-S
1357,2017-05-05,11:18:00 PM,66,0,0.01,1,REST-S
1358,2017-05-05,11:18:30 PM,38,0,0.01,1,REST-S
1359,2017-05-05,11:19:00 PM,0,0,0.01,1,REST-S
1360,2017-05-05,11:19:30 PM,0,0,0.01,1,REST-S
1361,2017-05-05,11:20:00 PM,0,0,0.01,1,REST-S
1362,2017-05-05,11:20:30 PM,441,0,0.01,1,REST-S
1363,2017-05-05,11:21:00 PM,11,0,0.01,1,REST-S
1364,2017-05-05,11:21:30 PM,2,0,0.01,1,REST-S
1365,2017-05-05,11:22:00 PM,24,0,0.01,1,REST-S
1366,2017-05-05,11:22:30 PM,340,0,0.01,1,REST-S
1367,2017-05-05,11:23:00 PM,33,0,0.01,1,REST-S
1368,2017-05-05,11:23:30 PM,24,0,0.01,1,REST-S
1369,2017-05-05,11:24:00 PM,149,0,0.01,1,REST-S
1370,2017-05-05,11:24:30 PM,297,0,0.01,1,REST-S
1371,2017-05-05,11:25:00 PM,0,0,0.01,1,REST-S
1372,2017-05-05,11:25:30 PM,0,0,0.01,1,REST-S
1373,2017-05-05,11:26:00 PM,0,0,0.01,0,REST-S
1374,2017-05-05,11:26:30 PM,0,0,0.01,0,REST-S
1375,2017-05-05,11:27:00 PM,0,0,0.01,0,REST-S
1376,2017-05-05,11:27:30 PM,0,0,0.01,0,REST-S
1377,2017-05-05,11:28:00 PM,0,0,0.01,0,REST-S
1378,2017-05-05,11:28:30 PM,0,0,0.01,0,REST-S
1379,2017-05-05,11:29:00 PM,0,0,0.01,0,REST-S
1380,2017-05-05,11:29:30 PM,0,0,0.01,0,REST-S
1381,2017-05-05,11:30:00 PM,0,0,0.01,0,REST-S
1382,2017-05-05,11:30:30 PM,0,0,0.01,0,REST-S
1383,2017-05-05,11:31:00 PM,0,0,0.01,0,REST-S
1384,2017-05-05,11:31:30 PM,2,0,0.01,0,REST-S
1385,2017-05-05,11:32:00 PM,0,0,0.01,0,REST-S
1386,2017-05-05,11:32:30 PM,0,0,0.01,0,REST-S
1387,2017-05-05,11:33:00 PM,0,0,0.01,0,REST-S
1388,2017-05-05,11:33:30 PM,0,0,0.01,0,REST-S
1389,2017-05-05,11:34:00 PM,0,0,0.01,0,REST-S
1390,2017-05-05,11:34:30 PM,0,0,0.01,0,REST-S
1391,2017-05-05,11:35:00 PM,0,0,0.01,0,REST-S
1392,2017-05-05,11:35:30 PM,0,0,0.01,0,REST-S
1393,2017-05-05,11:36:00 PM,0,0,0.01,0,REST-S
1394,2017-05-05,11:36:30 PM,0,0,0.01,0,REST-S
1395,2017-05-05,11:37:00 PM,0,0,0.01,0,REST-S
1396,2017-05-05,11:37:30 PM,0,0,0.01,0,REST-S
1397,2017-05-05,11:38:00 PM,0,0,0.01,0,REST-S
1398,2017-05-05,11:38:30 PM,0,0,0.01,0,REST-S
1399,2017-05-05,11:39:00 PM,0,0,0.01,0,REST-S
1400,2017-05-05,11:39:30 PM,0,0,0.01,0,REST-S
1401,2017-05-05,11:40:00 PM,0,0,0.01,0,REST-S
1402,2017-05-05,11:40:30 PM,0,0,0.01,0,REST-S
1403,2017-05-05,11:41:00 PM,0,0,0.01,0,REST-S
1404,2017-05-05,11:41:30 PM,0,0,0.01,0,REST-S
1405,2017-05-05,11:42:00 PM,0,0,0.01,0,REST-S
1406,2017-05-05,11:42:30 PM,0,0,0.01,0,REST-S
1407,2017-05-05,11:43:00 PM,0,0,0.01,0,REST-S
1408,2017-05-05,11:43:30 PM,0,0,0.01,0,REST-S
1409,2017-05-05,11:44:00 PM,0,0,0.01,0,REST-S
1410,2017-05-05,11:44:30 PM,0,0,0.01,0,REST-S
1411,2017-05-05,11:45:00 PM,0,0,0.01,0,REST-S
1412,2017-05-05,11:45:30 PM,0,0,0.01,0,REST-S
1413,2017-05-05,11:46:00 PM,0,0,0.01,0,REST-S
1414,2017-05-05,11:46:30 PM,0,0,0.01,0,REST-S
1415,2017-05-05,11:47:00 PM,0,0,0.01,0,REST-S
1416,2017-05-05,11:47:30 PM,0,0,0.01,0,REST-S
1417,2017-05-05,11:48:00 PM,0,0,0.01,0,REST-S
1418,2017-05-05,11:48:30 PM,0,0,0.01,0,REST-S
1419,2017-05-05,11:49:00 PM,0,0,0.01,0,REST-S
1420,2017-05-05,11:49:30 PM,0,0,0.01,0,REST-S
1421,2017-05-05,11:50:00 PM,0,0,0.01,0,REST-S
1422,2017-05-05,11:50:30 PM,0,0,0.01,0,REST-S
1423,2017-05-05,11:51:00 PM,0,0,0.01,0,REST-S
1424,2017-05-05,11:51:30 PM,0,0,0.01,0,REST-S
1425,2017-05-05,11:52:00 PM,0,0,0.01,0,REST-S
1426,2017-05-05,11:52:30 PM,0,0,0.01,0,REST-S
1427,2017-05-05,11:53:00 PM,0,0,0.01,0,REST-S
1428,2017-05-05,11:53:30 PM,0,0,0.01,0,REST-S
1429,2017-05-05,11:54:00 PM,0,0,0.01,0,REST-S
1430,2017-05-05,11:54:30 PM,0,0,0.01,0,REST-S
1431,2017-05-05,11:55:00 PM,0,0,0.01,0,REST-S
1432,2017-05-05,11:55:30 PM,0,0,0.01,0,REST-S
1433,2017-05-05,11:56:00 PM,0,0,0.01,0,REST-S
1434,2017-05-05,11:56:30 PM,0,0,0.01,0,REST-S
1435,2017-05-05,11:57:00 PM,0,0,0.01,0,REST-S
1436,2017-05-05,11:57:30 PM,0,0,0.01,0,REST-S
1437,2017-05-05,11:58:00 PM,0,0,0.01,0,REST-S
1438,2017-05-05,11:58:30 PM,2,0,0.01,0,REST-S
1439,2017-05-05,11:59:00 PM,0,0,0.01,0,REST-S
1440,2017-05-05,11:59:30 PM,0,0,0.01,0,REST-S
1441,2017-05-06,12:00:00 AM,0,0,0.01,0,REST-S
1442,2017-05-06,12:00:30 AM,0,0,0.01,0,REST-S
1443,2017-05-06,12:01:00 AM,0,0,0.01,0,REST-S
1444,2017-05-06,12:01:30 AM,0,0,0.01,0,REST-S
1445,2017-05-06,12:02:00 AM,0,0,0.01,0,REST-S
1446,2017-05-06,12:02:30 AM,0,0,0.01,0,REST-S
1447,2017-05-06,12:03:00 AM,0,0,0.01,0,REST-S
1448,2017-05-06,12:03:30 AM,0,0,0.01,0,REST-S
1449,2017-05-06,12:04:00 AM,0,0,0.01,0,REST-S
1450,2017-05-06,12:04:30 AM,0,0,0.01,0,REST-S
1451,2017-05-06,12:05:00 AM,0,0,0.01,0,REST-S
1452,2017-05-06,12:05:30 AM,0,0,0.01,0,REST-S
1453,2017-05-06,12:06:00 AM,0,0,0.01,0,REST-S
1454,2017-05-06,12:06:30 AM,0,0,0.01,0,REST-S
1455,2017-05-06,12:07:00 AM,0,0,0.01,0,REST-S
1456,2017-05-06,12:07:30 AM,0,0,0.01,0,REST-S
1457,2017-05-06,12:08:00 AM,0,0,0.01,0,REST-S
1458,2017-05-06,12:08:30 AM,0,0,0.01,0,REST-S
1459,2017-05-06,12:09:00 AM,0,0,0.01,0,REST-S
1460,2017-05-06,12:09:30 AM,0,0,0.01,0,REST-S
1461,2017-05-06,12:10:00 AM,0,0,0.01,0,REST-S
1462,2017-05-06,12:10:30 AM,0,0,0.01,0,REST-S
1463,2017-05-06,12:11:00 AM,0,0,0.01,0,REST-S
1464,2017-05-06,12:11:30 AM,0,0,0.01,0,REST-S
1465,2017-05-06,12:12:00 AM,0,0,0.01,0,REST-S
1466,2017-05-06,12:12:30 AM,0,0,0.01,0,REST-S
1467,2017-05-06,12:13:00 AM,0,0,0.01,0,REST-S
1468,2017-05-06,12:13:30 AM,0,0,0.01,0,REST-S
1469,2017-05-06,12:14:00 AM,0,0,0.01,0,REST-S
1470,2017-05-06,12:14:30 AM,0,0,0.01,0,REST-S
1471,2017-05-06,12:15:00 AM,0,0,0.01,0,REST-S
1472,2017-05-06,12:15:30 AM,0,0,0.01,0,REST-S
1473,2017-05-06,12:16:00 AM,0,0,0.01,0,REST-S
1474,2017-05-06,12:16:30 AM,0,0,0.01,0,REST-S
1475,2017-05-06,12:17:00 AM,0,0,0.01,0,REST-S
1476,2017-05-06,12:17:30 AM,0,0,0.01,0,REST-S
1477,2017-05-06,12:18:00 AM,0,0,0.01,0,REST-S
1478,2017-05-06,12:18:30 AM,0,0,0.01,0,REST-S
1479,2017-05-06,12:19:00 AM,0,0,0.01,0,REST-S
1480,2017-05-06,12:19:30 AM,5,0,0.01,0,REST-S
1481,2017-05-06,12:20:00 AM,0,0,0.01,0,REST-S
1482,2017-05-06,12:20:30 AM,5,0,0.01,0,REST-S
1483,2017-05-06,12:21:00 AM,0,0,0.01,0,REST-S
1484,2017-05-06,12:21:30 AM,0,0,0.01,0,REST-S
1485,2017-05-06,12:22:00 AM,0,0,0.01,0,REST-S
1486,2017-05-06,12:22:30 AM,0,0,0.01,0,REST-S
1487,2017-05-06,12:23:00 AM,0,0,0.01,0,REST-S
1488,2017-05-06,12:23:30 AM,0,0,0.01,0,REST-S
1489,2017-05-06,12:24:00 AM,0,0,0.01,0,REST-S
1490,2017-05-06,12:24:30 AM,0,0,0.01,0,REST-S
1491,2017-05-06,12:25:00 AM,0,0,0.01,0,REST-S
1492,2017-05-06,12:25:30 AM,0,0,0.01,0,REST-S
1493,2017-05-06,12:26:00 AM,0,0,0.01,0,REST-S
1494,2017-05-06,12:26:30 AM,21,0,0.01,1,REST-S
1495,2017-05-06,12:27:00 AM,5,0,0.01,0,REST-S
1496,2017-05-06,12:27:30 AM,0,0,0.01,0,REST-S
1497,2017-05-06,12:28:00 AM,0,0,0.01,0,REST-S
1498,2017-05-06,12:28:30 AM,0,0,0.01,0,REST-S
1499,2017-05-06,12:29:00 AM,13,0,0.01,0,REST-S
1500,2017-05-06,12:29:30 AM,0,0,0.01,0,REST-S
1501,2017-05-06,12:30:00 AM,0,0,0.01,0,REST-S
1502,2017-05-06,12:30:30 AM,0,0,0.01,0,REST-S
1503,2017-05-06,12:31:00 AM,0,0,0.01,0,REST-S
1504,2017-05-06,12:31:30 AM,0,0,0.01,0,REST-S
1505,2017-05-06,12:32:00 AM,0,0,0.01,0,REST-S
1506,2017-05-06,12:32:30 AM,0,0,0.01,0,REST-S
1507,2017-05-06,12:33:00 AM,160,0,0.01,1,REST-S
1508,2017-05-06,12:33:30 AM,0,0,0.01,0,REST-S
1509,2017-05-06,12:34:00 AM,0,0,0.01,0,REST-S
1510,2017-05-06,12:34:30 AM,0,0,0.01,0,REST-S
1511,2017-05-06,12:35:00 AM,0,0,0.01,0,REST-S
1512,2017-05-06,12:35:30 AM,0,0,0.01,0,REST-S
1513,2017-05-06,12:36:00 AM,0,0,0.01,0,REST-S
1514,2017-05-06,12:36:30 AM,0,0,0.01,0,REST-S
1515,2017-05-06,12:37:00 AM,0,0,0.01,0,REST-S
1516,2017-05-06,12:37:30 AM,5,0,0.01,0,REST-S
1517,2017-05-06,12:38:00 AM,0,0,0.01,0,REST-S
1518,2017-05-06,12:38:30 AM,0,0,0.01,0,REST-S
1519,2017-05-06,12:39:00 AM,0,0,0.01,0,REST-S
1520,2017-05-06,12:39:30 AM,0,0,0.01,0,REST-S
1521,2017-05-06,12:40:00 AM,0,0,0.01,0,REST-S
1522,2017-05-06,12:40:30 AM,0,0,0.01,0,REST-S
1523,2017-05-06,12:41:00 AM,0,0,0.01,0,REST-S
1524,2017-05-06,12:41:30 AM,0,0,0.01,0,REST-S
1525,2017-05-06,12:42:00 AM,0,0,0.01,0,REST-S
1526,2017-05-06,12:42:30 AM,0,0,0.01,0,REST-S
1527,2017-05-06,12:43:00 AM,0,0,0.01,0,REST-S
1528,2017-05-06,12:43:30 AM,0,0,0.01,0,REST-S
1529,2017-05-06,12:44:00 AM,0,0,0.01,0,REST-S
1530,2017-05-06,12:44:30 AM,0,0,0.01,0,REST-S
1531,2017-05-06,12:45:00 AM,0,0,0.01,0,REST-S
1532,2017-05-06,12:45:30 AM,0,0,0.01,0,REST-S
1533,2017-05-06,12:46:00 AM,0,0,0.01,0,REST-S
1534,2017-05-06,12:46:30 AM,73,0,0.01,1,REST-S
1535,2017-05-06,12:47:00 AM,0,0,0.01,0,REST-S
1536,2017-05-06,12:47:30 AM,0,0,0.01,0,REST-S
1537,2017-05-06,12:48:00 AM,0,0,0.01,0,REST-S
1538,2017-05-06,12:48:30 AM,0,0,0.01,0,REST-S
1539,2017-05-06,12:49:00 AM,0,0,0.01,0,REST-S
1540,2017-05-06,12:49:30 AM,0,0,0.01,0,REST-S
1541,2017-05-06,12:50:00 AM,0,0,0.01,0,REST-S
1542,2017-05-06,12:50:30 AM,0,0,0.01,0,REST-S
1543,2017-05-06,12:51:00 AM,0,0,0.01,0,REST-S
1544,2017-05-06,12:51:30 AM,0,0,0.01,0,REST-S
1545,2017-05-06,12:52:00 AM,0,0,0.01,0,REST-S
1546,2017-05-06,12:52:30 AM,0,0,0.01,0,REST-S
1547,2017-05-06,12:53:00 AM,0,0,0.01,0,REST-S
1548,2017-05-06,12:53:30 AM,0,0,0.01,0,REST-S
1549,2017-05-06,12:54:00 AM,0,0,0.01,0,REST-S
1550,2017-05-06,12:54:30 AM,0,0,0.01,0,REST-S
1551,2017-05-06,12:55:00 AM,0,0,0.01,0,REST-S
1552,2017-05-06,12:55:30 AM,0,0,0.01,0,REST-S
1553,2017-05-06,12:56:00 AM,0,0,0.01,0,REST-S
1554,2017-05-06,12:56:30 AM,46,0,0.01,1,REST-S
1555,2017-05-06,12:57:00 AM,0,0,0.01,0,REST-S
1556,2017-05-06,12:57:30 AM,0,0,0.01,0,REST-S
1557,2017-05-06,12:58:00 AM,0,0,0.01,0,REST-S
1558,2017-05-06,12:58:30 AM,0,0,0.01,0,REST-S
1559,2017-05-06,12:59:00 AM,0,0,0.01,0,REST-S
1560,2017-05-06,12:59:30 AM,0,0,0.01,0,REST-S
1561,2017-05-06,1:00:00 AM,0,0,0.01,0,REST-S
1562,2017-05-06,1:00:30 AM,0,0,0.01,0,REST-S
1563,2017-05-06,1:01:00 AM,0,0,0.01,0,REST-S
1564,2017-05-06,1:01:30 AM,0,0,0.01,0,REST-S
1565,2017-05-06,1:02:00 AM,0,0,0.01,0,REST-S
1566,2017-05-06,1:02:30 AM,0,0,0.01,0,REST-S
1567,2017-05-06,1:03:00 AM,0,0,0.01,0,REST-S
1568,2017-05-06,1:03:30 AM,0,0,0.01,0,REST-S
1569,2017-05-06,1:04:00 AM,0,0,0.01,0,REST-S
1570,2017-05-06,1:04:30 AM,0,0,0.01,0,REST-S
1571,2017-05-06,1:05:00 AM,0,0,0.01,0,REST-S
1572,2017-05-06,1:05:30 AM,0,0,0.01,0,REST-S
1573,2017-05-06,1:06:00 AM,0,0,0.01,0,REST-S
1574,2017-05-06,1:06:30 AM,0,0,0.01,0,REST-S
1575,2017-05-06,1:07:00 AM,0,0,0.01,0,REST-S
1576,2017-05-06,1:07:30 AM,0,0,0.01,0,REST-S
1577,2017-05-06,1:08:00 AM,0,0,0.01,0,REST-S
1578,2017-05-06,1:08:30 AM,0,0,0.01,0,REST-S
1579,2017-05-06,1:09:00 AM,0,0,0.01,0,REST-S
1580,2017-05-06,1:09:30 AM,0,0,0.01,0,REST-S
1581,2017-05-06,1:10:00 AM,0,0,0.01,0,REST-S
1582,2017-05-06,1:10:30 AM,0,0,0.01,0,REST-S
1583,2017-05-06,1:11:00 AM,0,0,0.01,0,REST-S
1584,2017-05-06,1:11:30 AM,0,0,0.01,0,REST-S
1585,2017-05-06,1:12:00 AM,0,0,0.01,0,REST-S
1586,2017-05-06,1:12:30 AM,0,0,0.01,0,REST-S
1587,2017-05-06,1:13:00 AM,0,0,0.01,0,REST-S
1588,2017-05-06,1:13:30 AM,0,0,0.01,0,REST-S
1589,2017-05-06,1:14:00 AM,0,0,0.01,0,REST-S
1590,2017-05-06,1:14:30 AM,0,0,0.01,0,REST-S
1591,2017-05-06,1:15:00 AM,0,0,0.01,0,REST-S
1592,2017-05-06,1:15:30 AM,0,0,0.01,0,REST-S
1593,2017-05-06,1:16:00 AM,0,0,0.01,0,REST-S
1594,2017-05-06,1:16:30 AM,0,0,0.01,0,REST-S
1595,2017-05-06,1:17:00 AM,0,0,0.01,0,REST-S
1596,2017-05-06,1:17:30 AM,0,0,0.01,0,REST-S
1597,2017-05-06,1:18:00 AM,0,0,0.01,0,REST-S
1598,2017-05-06,1:18:30 AM,0,0,0.01,0,REST-S
1599,2017-05-06,1:19:00 AM,0,0,0.01,0,REST-S
1600,2017-05-06,1:19:30 AM,0,0,0.01,0,REST-S
1601,2017-05-06,1:20:00 AM,0,0,0.01,0,REST-S
1602,2017-05-06,1:20:30 AM,0,0,0.01,0,REST-S
1603,2017-05-06,1:21:00 AM,0,0,0.01,0,REST-S
1604,2017-05-06,1:21:30 AM,0,0,0.01,0,REST-S
1605,2017-05-06,1:22:00 AM,0,0,0.01,0,REST-S
1606,2017-05-06,1:22:30 AM,0,0,0.01,0,REST-S
1607,2017-05-06,1:23:00 AM,0,0,0.01,0,REST-S
1608,2017-05-06,1:23:30 AM,0,0,0.01,0,REST-S
1609,2017-05-06,1:24:00 AM,0,0,0.01,0,REST-S
1610,2017-05-06,1:24:30 AM,0,0,0.01,0,REST-S
1611,2017-05-06,1:25:00 AM,0,0,0.01,0,REST-S
1612,2017-05-06,1:25:30 AM,0,0,0.01,0,REST-S
1613,2017-05-06,1:26:00 AM,0,0,0.01,0,REST-S
1614,2017-05-06,1:26:30 AM,0,0,0.01,0,REST-S
1615,2017-05-06,1:27:00 AM,0,0,0.01,0,REST-S
1616,2017-05-06,1:27:30 AM,0,0,0.01,0,REST-S
1617,2017-05-06,1:28:00 AM,0,0,0.01,0,REST-S
1618,2017-05-06,1:28:30 AM,0,0,0.01,0,REST-S
1619,2017-05-06,1:29:00 AM,0,0,0.01,0,REST-S
1620,2017-05-06,1:29:30 AM,0,0,0.01,0,REST-S
1621,2017-05-06,1:30:00 AM,0,0,0.01,0,REST-S
1622,2017-05-06,1:30:30 AM,0,0,0.01,0,REST-S
1623,2017-05-06,1:31:00 AM,0,0,0.01,0,REST-S
1624,2017-05-06,1:31:30 AM,0,0,0.01,0,REST-S
1625,2017-05-06,1:32:00 AM,0,0,0.01,0,REST-S
1626,2017-05-06,1:32:30 AM,0,0,0.01,0,REST-S
1627,2017-05-06,1:33:00 AM,0,0,0.01,0,REST-S
1628,2017-05-06,1:33:30 AM,0,0,0.01,0,REST-S
1629,2017-05-06,1:34:00 AM,0,0,0.01,0,REST-S
1630,2017-05-06,1:34:30 AM,0,0,0.01,0,REST-S
1631,2017-05-06,1:35:00 AM,0,0,0.01,0,REST-S
1632,2017-05-06,1:35:30 AM,0,0,0.01,0,REST-S
1633,2017-05-06,1:36:00 AM,0,0,0.01,0,REST-S
1634,2017-05-06,1:36:30 AM,0,0,0.01,0,REST-S
1635,2017-05-06,1:37:00 AM,0,0,0.01,0,REST-S
1636,2017-05-06,1:37:30 AM,0,0,0.01,0,REST-S
1637,2017-05-06,1:38:00 AM,0,0,0.01,0,REST-S
1638,2017-05-06,1:38:30 AM,0,0,0.01,0,REST-S
1639,2017-05-06,1:39:00 AM,0,0,0.01,0,REST-S
1640,2017-05-06,1:39:30 AM,0,0,0.01,0,REST-S
1641,2017-05-06,1:40:00 AM,0,0,0.01,0,REST-S
1642,2017-05-06,1:40:30 AM,0,0,0.01,0,REST-S
1643,2017-05-06,1:41:00 AM,0,0,0.01,0,REST-S
1644,2017-05-06,1:41:30 AM,0,0,0.01,0,REST-S
1645,2017-05-06,1:42:00 AM,0,0,0.01,0,REST-S
1646,2017-05-06,1:42:30 AM,0,0,0.01,0,REST-S
1647,2017-05-06,1:43:00 AM,0,0,0.01,0,REST-S
1648,2017-05-06,1:43:30 AM,0,0,0.01,0,REST-S
1649,2017-05-06,1:44:00 AM,0,0,0.01,0,REST-S
1650,2017-05-06,1:44:30 AM,0,0,0.01,0,REST-S
1651,2017-05-06,1:45:00 AM,0,0,0.01,0,REST-S
1652,2017-05-06,1:45:30 AM,0,0,0.01,0,REST-S
1653,2017-05-06,1:46:00 AM,0,0,0.01,0,REST-S
1654,2017-05-06,1:46:30 AM,0,0,0.01,0,REST-S
1655,2017-05-06,1:47:00 AM,0,0,0.01,0,REST-S
1656,2017-05-06,1:47:30 AM,0,0,0.01,0,REST-S
1657,2017-05-06,1:48:00 AM,0,0,0.01,0,REST-S
1658,2017-05-06,1:48:30 AM,0,0,0.01,0,REST-S
1659,2017-05-06,1:49:00 AM,0,0,0.01,0,REST-S
1660,2017-05-06,1:49:30 AM,0,0,0.01,0,REST-S
1661,2017-05-06,1:50:00 AM,0,0,0.01,0,REST-S
1662,2017-05-06,1:50:30 AM,0,0,0.01,0,REST-S
1663,2017-05-06,1:51:00 AM,0,0,0.01,0,REST-S
1664,2017-05-06,1:51:30 AM,0,0,0.01,0,REST-S
1665,2017-05-06,1:52:00 AM,0,0,0.01,0,REST-S
1666,2017-05-06,1:52:30 AM,0,0,0.01,0,REST-S
1667,2017-05-06,1:53:00 AM,0,0,0.01,0,REST-S
1668,2017-05-06,1:53:30 AM,0,0,0.01,0,REST-S
1669,2017-05-06,1:54:00 AM,0,0,0.01,0,REST-S
1670,2017-05-06,1:54:30 AM,0,0,0.01,0,REST-S
1671,2017-05-06,1:55:00 AM,0,0,0.01,0,REST-S
1672,2017-05-06,1:55:30 AM,0,0,0.01,0,REST-S
1673,2017-05-06,1:56:00 AM,0,0,0.01,0,REST-S
1674,2017-05-06,1:56:30 AM,0,0,0.01,0,REST-S
1675,2017-05-06,1:57:00 AM,0,0,0.01,0,REST-S
1676,2017-05-06,1:57:30 AM,0,0,0.01,0,REST-S
1677,2017-05-06,1:58:00 AM,0,0,0.01,0,REST-S
1678,2017-05-06,1:58:30 AM,44,0,0.01,1,REST-S
1679,2017-05-06,1:59:00 AM,49,0,0.01,1,REST-S
1680,2017-05-06,1:59:30 AM,0,0,0.01,0,REST-S
1681,2017-05-06,2:00:00 AM,0,0,0.01,0,REST-S
1682,2017-05-06,2:00:30 AM,0,0,0.01,0,REST-S
1683,2017-05-06,2:01:00 AM,0,0,0.01,0,REST-S
1684,2017-05-06,2:01:30 AM,0,0,0.01,0,REST-S
1685,2017-05-06,2:02:00 AM,0,0,0.01,0,REST-S
1686,2017-05-06,2:02:30 AM,0,0,0.01,0,REST-S
1687,2017-05-06,2:03:00 AM,0,0,0.01,0,REST-S
1688,2017-05-06,2:03:30 AM,0,0,0.01,0,REST-S
1689,2017-05-06,2:04:00 AM,0,0,0.01,0,REST-S
1690,2017-05-06,2:04:30 AM,0,0,0.01,0,REST-S
1691,2017-05-06,2:05:00 AM,0,0,0.01,0,REST-S
1692,2017-05-06,2:05:30 AM,0,0,0.01,0,REST-S
1693,2017-05-06,2:06:00 AM,0,0,0.01,0,REST-S
1694,2017-05-06,2:06:30 AM,0,0,0.01,0,REST-S
1695,2017-05-06,2:07:00 AM,0,0,0.01,0,REST-S
1696,2017-05-06,2:07:30 AM,0,0,0.01,0,REST-S
1697,2017-05-06,2:08:00 AM,0,0,0.01,0,REST-S
1698,2017-05-06,2:08:30 AM,0,0,0.01,0,REST-S
1699,2017-05-06,2:09:00 AM,0,0,0.01,0,REST-S
1700,2017-05-06,2:09:30 AM,0,0,0.01,0,REST-S
1701,2017-05-06,2:10:00 AM,0,0,0.01,0,REST-S
1702,2017-05-06,2:10:30 AM,0,0,0.01,0,REST-S
1703,2017-05-06,2:11:00 AM,0,0,0.01,0,REST-S
1704,2017-05-06,2:11:30 AM,0,0,0.01,0,REST-S
1705,2017-05-06,2:12:00 AM,0,0,0.01,0,REST-S
1706,2017-05-06,2:12:30 AM,0,0,0.01,0,REST-S
1707,2017-05-06,2:13:00 AM,0,0,0.01,0,REST-S
1708,2017-05-06,2:13:30 AM,0,0,0.01,0,REST-S
1709,2017-05-06,2:14:00 AM,0,0,0.01,0,REST-S
1710,2017-05-06,2:14:30 AM,0,0,0.01,0,REST-S
1711,2017-05-06,2:15:00 AM,0,0,0.01,0,REST-S
1712,2017-05-06,2:15:30 AM,0,0,0.01,0,REST-S
1713,2017-05-06,2:16:00 AM,0,0,0.01,0,REST-S
1714,2017-05-06,2:16:30 AM,0,0,0.01,0,REST-S
1715,2017-05-06,2:17:00 AM,36,0,0.01,1,REST-S
1716,2017-05-06,2:17:30 AM,28,0,0.01,1,REST-S
1717,2017-05-06,2:18:00 AM,0,0,0.01,0,REST-S
1718,2017-05-06,2:18:30 AM,0,0,0.01,0,REST-S
1719,2017-05-06,2:19:00 AM,0,0,0.01,0,REST-S
1720,2017-05-06,2:19:30 AM,0,0,0.01,0,REST-S
1721,2017-05-06,2:20:00 AM,0,0,0.01,0,REST-S
1722,2017-05-06,2:20:30 AM,0,0,0.01,0,REST-S
1723,2017-05-06,2:21:00 AM,0,0,0.01,0,REST-S
1724,2017-05-06,2:21:30 AM,0,0,0.01,0,REST-S
1725,2017-05-06,2:22:00 AM,0,0,0.01,0,REST-S
