IPosition2,IPosition3,IPosition1,IPosition6,IPosition4,IPosition5,TrialsF1.thisRepN,TrialsF1.thisTrialN,TrialsF1.thisN,TrialsF1.thisIndex,TrialsM1.thisRepN,TrialsM1.thisTrialN,TrialsM1.thisN,TrialsM1.thisIndex,TrialsF2.thisRepN,TrialsF2.thisTrialN,TrialsF2.thisN,TrialsF2.thisIndex,TrialsM2.thisRepN,TrialsM2.thisTrialN,TrialsM2.thisN,TrialsM2.thisIndex,TrialsF3.thisRepN,TrialsF3.thisTrialN,TrialsF3.thisN,TrialsF3.thisIndex,TrialsM3.thisRepN,TrialsM3.thisTrialN,TrialsM3.thisN,TrialsM3.thisIndex,InstrKey_resp.keys,InstrKey_resp.rt,Image0 _Position,Image1 _Position,Image2 _Position,Image3 _Position,Center_image,condition,code,correct_answer,accuracy,Key_Resp.keys,BreakKey_resp.keys,BreakKey_resp.rt,Key_Resp.rt,date,frameRate,expName,session,participant,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,3,2,32,4,,,,,,,AFSA12.jpg,AFSA11.jpg,AFNE02.jpg,AFNE20.jpg,AFNE02.jpg,FN,3,num_2,32,num_8,,,1.48340891575,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,3,3,33,9,,,,,,,AFNE02.jpg,AFSA04.jpg,AFNE01.jpg,AFSA20.jpg,AFSA20.jpg,FS,4,num_4,32,num_2,,,1.48342206609,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,3,4,34,1,,,,,,,AFNE17.jpg,AFSA17.jpg,AFSA01.jpg,AFNE16.jpg,AFNE17.jpg,FN,3,num_8,32,num_4,,,0.73350441613,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,3,5,35,8,,,,,,,AFNE18.jpg,AFNE05.jpg,AFSA02.jpg,AFSA14.jpg,AFNE05.jpg,FN,3,num_6,32,num_8,,,0.883427967667,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,3,6,36,7,,,,,,,AFSA08.jpg,AFSA09.jpg,AFNE17.jpg,AFNE20.jpg,AFSA08.jpg,FS,4,num_8,32,num_6,,,0.750166865007,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,3,7,37,0,,,,,,,AFNE02.jpg,AFSA09.jpg,AFSA20.jpg,AFNE08.jpg,AFSA20.jpg,FS,4,num_2,16,num_2,,,0.900143018051,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,3,8,38,6,,,,,,,AFNE08.jpg,AFSA08.jpg,AFSA18.jpg,AFNE01.jpg,AFSA18.jpg,FS,4,num_2,32,num_8,,,0.76679210813,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,3,9,39,5,,,,,,,AFSA10.jpg,AFNE01.jpg,AFSA06.jpg,AFNE20.jpg,AFSA06.jpg,FS,4,num_2,32,num_4,,,0.450210068724,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,4,0,40,4,,,,,,,AFSA06.jpg,AFNE01.jpg,AFNE09.jpg,AFSA05.jpg,AFNE09.jpg,FN,3,num_2,32,num_6,,,0.783495291078,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,4,1,41,3,,,,,,,AFSA09.jpg,AFNE01.jpg,AFSA02.jpg,AFNE02.jpg,AFSA02.jpg,FS,4,num_2,16,num_2,,,0.699962377199,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,4,2,42,5,,,,,,,AFSA19.jpg,AFSA03.jpg,AFNE12.jpg,AFNE04.jpg,AFNE04.jpg,FN,3,num_4,16,num_4,,,0.450048415747,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,4,3,43,9,,,,,,,AFSA13.jpg,AFNE14.jpg,AFNE13.jpg,AFSA12.jpg,AFNE14.jpg,FN,3,num_6,32,num_4,,,1.45005418902,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,4,4,44,6,,,,,,,AFNE12.jpg,AFSA17.jpg,AFSA12.jpg,AFNE07.jpg,AFNE12.jpg,FN,3,num_8,32,num_2,,,0.88344657066,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,4,5,45,1,,,,,,,AFSA03.jpg,AFNE03.jpg,AFNE02.jpg,AFSA08.jpg,AFSA08.jpg,FS,4,num_4,32,num_8,,,0.733474907989,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,4,6,46,7,,,,,,,AFNE11.jpg,AFSA08.jpg,AFNE09.jpg,AFSA04.jpg,AFSA04.jpg,FS,4,num_4,16,num_4,,,0.716759216215,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,4,7,47,8,,,,,,,AFSA20.jpg,AFSA05.jpg,AFNE17.jpg,AFNE08.jpg,AFNE17.jpg,FN,3,num_2,32,num_8,,,0.666785661248,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,4,8,48,0,,,,,,,AFSA11.jpg,AFSA04.jpg,AFNE03.jpg,AFNE17.jpg,AFNE17.jpg,FN,3,num_4,32,num_6,,,2.66668238299,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,4,9,49,2,,,,,,,AFSA18.jpg,AFNE19.jpg,AFNE17.jpg,AFSA06.jpg,AFNE19.jpg,FN,3,num_6,32,num_2,,,1.633448896,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,5,0,50,7,,,,,,,AFNE07.jpg,AFNE14.jpg,AFSA02.jpg,AFSA20.jpg,AFSA02.jpg,FS,4,num_2,32,num_4,,,0.8501466905,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,5,1,51,6,,,,,,,AFSA15.jpg,AFNE18.jpg,AFNE01.jpg,AFSA02.jpg,AFNE01.jpg,FN,3,num_2,32,num_8,,,2.4332621611,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,5,2,52,9,,,,,,,AFSA16.jpg,AFSA17.jpg,AFNE02.jpg,AFNE16.jpg,AFSA17.jpg,FS,4,num_6,32,num_8,,,0.983565276547,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,5,3,53,2,,,,,,,AFNE03.jpg,AFSA12.jpg,AFSA20.jpg,AFNE07.jpg,AFNE03.jpg,FN,3,num_8,32,num_2,,,0.783499460667,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,5,4,54,4,,,,,,,AFSA17.jpg,AFNE10.jpg,AFNE06.jpg,AFSA16.jpg,AFNE10.jpg,FN,3,num_6,16,num_6,,,1.20008987142,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,5,5,55,1,,,,,,,AFNE02.jpg,AFSA06.jpg,AFSA05.jpg,AFNE10.jpg,AFNE10.jpg,FN,3,num_4,16,num_4,,,0.833445111231,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,5,6,56,3,,,,,,,AFNE05.jpg,AFNE17.jpg,AFSA19.jpg,AFSA02.jpg,AFNE05.jpg,FN,3,num_8,16,num_8,,,1.83327319456,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,5,7,57,8,,,,,,,AFSA08.jpg,AFSA01.jpg,AFNE09.jpg,AFNE19.jpg,AFNE19.jpg,FN,3,num_4,32,num_2,,,1.01672403101,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,5,8,58,0,,,,,,,AFNE03.jpg,AFSA01.jpg,AFNE07.jpg,AFSA18.jpg,AFSA18.jpg,FS,4,num_4,32,num_8,,,0.933425578231,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,5,9,59,5,,,,,,,AFNE07.jpg,AFSA08.jpg,AFSA02.jpg,AFNE08.jpg,AFSA08.jpg,FS,4,num_6,16,num_6,,,0.733575620397,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.16595029365,,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,0,0,0,4,,,AMSA12.jpg,AMSA13.jpg,AMNE14.jpg,AMNE15.jpg,AMSA12.jpg,MS,2,num_8,16,num_8,,,0.8835155298,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,AMNE01.jpg,AMNE13.jpg,AMSA01.jpg,AMSA07.jpg,AMSA01.jpg,MS,2,num_2,32,num_4,,,1.1834992682,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,0,2,2,5,,,AMSA18.jpg,AMNE06.jpg,AMNE05.jpg,AMSA02.jpg,AMNE05.jpg,MN,1,num_2,32,num_6,,,0.783458726655,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,AMSA20.jpg,AMNE13.jpg,AMSA02.jpg,AMNE08.jpg,AMSA20.jpg,MS,2,num_8,32,num_6,,,1.26671689458,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,0,4,4,6,,,AMSA08.jpg,AMSA01.jpg,AMNE11.jpg,AMNE07.jpg,AMNE11.jpg,MN,1,num_2,32,num_8,,,0.650159135228,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,0,5,5,3,,,AMSA09.jpg,AMSA16.jpg,AMNE07.jpg,AMNE13.jpg,AMSA09.jpg,MS,2,num_8,32,num_4,,,0.933475613652,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,0,6,6,8,,,AMSA12.jpg,AMNE07.jpg,AMSA18.jpg,AMNE16.jpg,AMSA18.jpg,MS,2,num_2,16,num_2,,,2.36669479561,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,0,7,7,2,,,AMNE04.jpg,AMNE16.jpg,AMSA04.jpg,AMSA19.jpg,AMNE04.jpg,MN,1,num_8,32,num_4,,,0.800150042225,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,0,8,8,9,,,AMNE09.jpg,AMSA09.jpg,AMNE11.jpg,AMSA18.jpg,AMSA18.jpg,MS,2,num_4,32,num_2,,,1.13340062462,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,0,9,9,7,,,AMNE09.jpg,AMNE04.jpg,AMSA19.jpg,AMSA20.jpg,AMSA20.jpg,MS,2,num_4,32,num_2,,,0.966411133006,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,1,0,10,5,,,AMNE10.jpg,AMNE16.jpg,AMSA06.jpg,AMSA19.jpg,AMSA06.jpg,MS,2,num_2,32,num_6,,,1.40020347753,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,1,1,11,3,,,AMNE05.jpg,AMSA15.jpg,AMSA04.jpg,AMNE14.jpg,AMSA04.jpg,MS,2,num_2,32,num_8,,,1.133419869,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,1,2,12,9,,,AMSA17.jpg,AMSA14.jpg,AMNE12.jpg,AMNE18.jpg,AMSA17.jpg,MS,2,num_8,32,num_2,,,1.10041988088,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,1,3,13,1,,,AMSA09.jpg,AMSA18.jpg,AMNE20.jpg,AMNE16.jpg,AMSA09.jpg,MS,2,num_8,16,num_8,,,0.650220717303,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,1,4,14,7,,,AMNE18.jpg,AMNE01.jpg,AMSA06.jpg,AMSA08.jpg,AMNE01.jpg,MN,1,num_6,32,num_4,,,0.833515032602,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,1,5,15,8,,,AMNE19.jpg,AMSA12.jpg,AMNE20.jpg,AMSA03.jpg,AMNE20.jpg,MN,1,num_2,32,num_8,,,0.716867626354,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,1,6,16,4,,,AMNE10.jpg,AMSA13.jpg,AMNE01.jpg,AMSA18.jpg,AMNE10.jpg,MN,1,num_8,32,num_2,,,0.91680225957,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,1,7,17,2,,,AMSA09.jpg,AMSA06.jpg,AMNE09.jpg,AMNE10.jpg,AMNE09.jpg,MN,1,num_2,32,num_4,,,0.766830917681,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,1,8,18,6,,,AMNE06.jpg,AMSA14.jpg,AMNE18.jpg,AMSA17.jpg,AMNE06.jpg,MN,1,num_8,32,num_2,,,0.73336393194,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,1,9,19,0,,,AMNE16.jpg,AMSA01.jpg,AMNE13.jpg,AMSA17.jpg,AMNE16.jpg,MN,1,num_8,16,num_8,,,0.93347721739,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,2,0,20,1,,,AMNE07.jpg,AMSA16.jpg,AMSA09.jpg,AMNE12.jpg,AMSA09.jpg,MS,2,num_2,32,num_6,,,0.783096611092,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,2,1,21,4,,,AMNE16.jpg,AMSA03.jpg,AMNE17.jpg,AMSA09.jpg,AMNE17.jpg,MN,1,num_2,32,num_8,,,1.80007434759,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,2,2,22,0,,,AMSA06.jpg,AMSA13.jpg,AMNE06.jpg,AMNE17.jpg,AMSA13.jpg,MS,2,num_6,32,num_2,,,0.950145760376,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,2,3,23,2,,,AMNE14.jpg,AMNE04.jpg,AMSA19.jpg,AMSA07.jpg,AMNE04.jpg,MN,1,num_6,16,num_6,,,0.95016243885,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,2,4,24,8,,,AMSA16.jpg,AMNE08.jpg,AMSA08.jpg,AMNE18.jpg,AMNE08.jpg,MN,1,num_6,48,None,,,,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,2,5,25,6,,,AMSA09.jpg,AMSA18.jpg,AMNE02.jpg,AMNE17.jpg,AMNE02.jpg,MN,1,num_2,16,num_2,,,1.28351758246,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,2,6,26,7,,,AMNE03.jpg,AMSA10.jpg,AMNE18.jpg,AMSA06.jpg,AMSA10.jpg,MS,2,num_6,32,num_8,,,0.716608789109,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,2,7,27,9,,,AMNE08.jpg,AMSA16.jpg,AMSA19.jpg,AMNE14.jpg,AMSA16.jpg,MS,2,num_6,16,num_6,,,0.766775108874,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,2,8,28,5,,,AMNE02.jpg,AMSA12.jpg,AMSA09.jpg,AMNE11.jpg,AMNE11.jpg,MN,1,num_4,32,num_8,,,0.766852407251,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,2,9,29,3,,,AMNE19.jpg,AMSA12.jpg,AMSA11.jpg,AMNE17.jpg,AMSA11.jpg,MS,2,num_2,16,num_2,,,0.933455086313,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,3,0,30,2,,,AMSA02.jpg,AMNE02.jpg,AMNE04.jpg,AMSA17.jpg,AMSA17.jpg,MS,2,num_4,16,num_4,,,0.866801441647,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,3,1,31,1,,,AMNE03.jpg,AMSA19.jpg,AMSA12.jpg,AMNE13.jpg,AMSA19.jpg,MS,2,num_6,32,num_4,,,1.70011408726,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,3,2,32,7,,,AMSA04.jpg,AMSA07.jpg,AMNE13.jpg,AMNE20.jpg,AMNE20.jpg,MN,1,num_4,16,num_4,,,1.15007911052,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,3,3,33,6,,,AMNE06.jpg,AMNE15.jpg,AMSA02.jpg,AMSA12.jpg,AMNE06.jpg,MN,1,num_8,32,num_2,,,0.700168933778,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,3,4,34,3,,,AMSA14.jpg,AMNE05.jpg,AMSA19.jpg,AMNE11.jpg,AMSA14.jpg,MS,2,num_8,16,num_8,,,0.750172317668,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,3,5,35,9,,,AMNE10.jpg,AMSA19.jpg,AMNE16.jpg,AMSA08.jpg,AMNE10.jpg,MN,1,num_8,32,num_6,,,0.966714232403,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,3,6,36,0,,,AMSA03.jpg,AMNE13.jpg,AMSA10.jpg,AMNE19.jpg,AMNE19.jpg,MN,1,num_4,32,num_2,,,0.783450387418,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,,,,,3,7,37,4,,,AMSA17.jpg,AMNE13.jpg,AMNE12.jpg,AMSA05.jpg,AMSA05.jpg,MS,2,num_4,32,num_6,,,0.833394755085,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
